longitude,latitude,WMO
degrees_east,degrees_north,
-152.448,3.389,5100809
-152.62,3.425,5100809
-152.807,3.477,5100809
-152.995,3.507,5100809
-153.194,3.53,5100809
-153.379,3.543,5100809
-153.556,3.566,5100809
-153.72,3.568,5100809
-153.899,3.552,5100809
-154.065,3.546,5100809
-154.214,3.521,5100809
-154.378,3.525,5100809
-154.537,3.492,5100809
-154.702,3.472,5100809
-154.849,3.459,5100809
-154.991,3.437,5100809
-155.137,3.441,5100809
-155.283,3.445,5100809
-155.414,3.456,5100809
-155.544,3.474,5100809
-155.692,3.502,5100809
-155.851,3.572,5100809
-155.965,3.617,5100809
-156.082,3.647,5100809
-156.201,3.677,5100809
-156.316,3.723,5100809
-156.429,3.793,5100809
-156.53,3.875,5100809
-156.658,3.951,5100809
-156.727,4.068,5100809
-156.758,4.185,5100809
-156.792,4.258,5100809
-156.813,4.338,5100809
-156.837,4.406,5100809
-156.836,4.469,5100809
-156.827,4.544,5100809
-156.814,4.603,5100809
-156.824,4.641,5100809
-156.852,4.663,5100809
-156.882,4.676,5100809
-156.901,4.675,5100809
-156.926,4.673,5100809
-156.923,4.681,5100809
-156.931,4.708,5100809
-156.942,4.711,5100809
-156.951,4.713,5100809
-156.977,4.719,5100809
-157.006,4.709,5100809
-157.052,4.699,5100809
-157.102,4.691,5100809
-157.147,4.68,5100809
-157.185,4.67,5100809
-157.24,4.641,5100809
-157.321,4.619,5100809
-157.413,4.603,5100809
-157.501,4.605,5100809
-157.577,4.611,5100809
-157.676,4.617,5100809
-157.754,4.634,5100809
-157.831,4.645,5100809
-157.897,4.661,5100809
-157.975,4.684,5100809
-158.037,4.723,5100809
-158.083,4.79,5100809
-158.109,4.846,5100809
-158.107,4.905,5100809
-158.118,4.949,5100809
-158.151,4.929,5100809
-158.196,4.88,5100809
-158.243,4.789,5100809
-158.302,4.707,5100809
-158.322,4.65,5100809
-158.342,4.6,5100809
-158.355,4.554,5100809
-158.361,4.513,5100809
-158.396,4.496,5100809
-158.468,4.484,5100809
-158.512,4.5,5100809
-158.551,4.528,5100809
-158.571,4.563,5100809
-158.621,4.584,5100809
-158.658,4.627,5100809
-158.694,4.698,5100809
-158.731,4.766,5100809
-158.77,4.826,5100809
-158.834,4.848,5100809
-158.888,4.884,5100809
-158.943,4.969,5100809
-154.621,2.051,5100713
-154.759,2.102,5100713
-154.906,2.183,5100713
-155.041,2.26,5100713
-155.147,2.343,5100713
-155.242,2.419,5100713
-155.334,2.495,5100713
-155.412,2.562,5100713
-155.466,2.631,5100713
-155.535,2.697,5100713
-155.597,2.758,5100713
-155.661,2.833,5100713
-155.711,2.888,5100713
-155.75,2.948,5100713
-155.791,3.017,5100713
-155.822,3.061,5100713
-155.852,3.135,5100713
-155.86,3.215,5100713
-155.872,3.291,5100713
-155.903,3.374,5100713
-155.901,3.478,5100713
-155.896,3.568,5100713
-155.9,3.642,5100713
-155.888,3.679,5100713
-155.874,3.716,5100713
-155.85,3.749,5100713
-155.825,3.79,5100713
-155.795,3.821,5100713
-155.75,3.861,5100713
-155.651,3.896,5100713
-155.58,3.937,5100713
-155.515,3.967,5100713
-155.428,3.983,5100713
-155.336,4.007,5100713
-155.244,4.012,5100713
-155.17,3.99,5100713
-155.125,3.935,5100713
-155.11,3.876,5100713
-155.092,3.829,5100713
-155.052,3.781,5100713
-155.063,3.728,5100713
-155.082,3.699,5100713
-155.072,3.684,5100713
-155.052,3.685,5100713
-155.054,3.685,5100713
-155.054,3.727,5100713
-155.035,3.78,5100713
-154.99,3.84,5100713
-154.953,3.902,5100713
-154.912,3.95,5100713
-154.834,3.998,5100713
-154.72,4.018,5100713
-154.606,4.036,5100713
-154.488,4.05,5100713
-154.387,4.061,5100713
-154.29,4.07,5100713
-154.209,4.1,5100713
-154.099,4.113,5100713
-153.994,4.126,5100713
-153.894,4.13,5100713
-153.788,4.162,5100713
-153.66,4.188,5100713
-153.538,4.224,5100713
-153.404,4.272,5100713
-153.299,4.29,5100713
-153.172,4.283,5100713
-153.036,4.27,5100713
-152.88,4.272,5100713
-152.757,4.263,5100713
-152.643,4.233,5100713
-152.501,4.209,5100713
-152.389,4.194,5100713
-152.291,4.17,5100713
-152.2,4.158,5100713
-152.121,4.168,5100713
-152.042,4.2,5100713
-151.98,4.244,5100713
-151.916,4.266,5100713
-151.858,4.303,5100713
-151.815,4.344,5100713
-151.779,4.4,5100713
-151.76,4.475,5100713
-151.724,4.551,5100713
-151.689,4.635,5100713
-151.672,4.738,5100713
-151.615,4.83,5100713
-151.547,4.923,5100713
-151.457,4.968,5100713
-151.346,4.924,5100713
-151.252,4.87,5100713
-151.189,4.865,5100713
-151.14,4.879,5100713
-151.101,4.893,5100713
-151.061,4.895,5100713
-151.045,4.91,5100713
-151.036,4.925,5100713
-151.041,4.969,5100713
-150.023,4.62,5100713
-150.048,4.648,5100713
-150.065,4.694,5100713
-150.06,4.725,5100713
-150.062,4.736,5100713
-150.047,4.732,5100713
-150.061,4.711,5100713
-150.06,4.679,5100713
-150.075,4.647,5100713
-150.087,4.631,5100713
-150.118,4.587,5100713
-150.129,4.584,5100713
-150.127,4.583,5100713
-150.122,4.575,5100713
-150.111,4.595,5100713
-150.078,4.602,5100713
-150.04,4.614,5100713
-150.003,4.607,5100713
-150.002,4.583,5100713
-150.028,4.586,5100713
-150.034,4.604,5100713
-150.031,4.635,5100713
-150.02,4.655,5100713
-150.011,4.686,5100713
-158.697,-0.135,5100853
-158.745,-0.124,5100853
-158.81,-0.121,5100853
-158.847,-0.099,5100853
-158.9,-0.114,5100853
-158.947,-0.126,5100853
-158.996,-0.162,5100853
-159.037,-0.186,5100853
-159.071,-0.235,5100853
-159.125,-0.279,5100853
-159.16,-0.315,5100853
-159.216,-0.331,5100853
-159.263,-0.357,5100853
-159.307,-0.364,5100853
-159.373,-0.375,5100853
-159.436,-0.382,5100853
-159.525,-0.397,5100853
-159.627,-0.402,5100853
-159.717,-0.418,5100853
-159.791,-0.437,5100853
-159.864,-0.445,5100853
-159.951,-0.445,5100853
-156.866,-1.982,5100753
-156.924,-1.959,5100753
-156.988,-1.94,5100753
-157.054,-1.923,5100753
-157.099,-1.912,5100753
-157.163,-1.921,5100753
-157.219,-1.922,5100753
-157.261,-1.924,5100753
-157.319,-1.918,5100753
-157.357,-1.922,5100753
-157.395,-1.92,5100753
-157.421,-1.911,5100753
-157.454,-1.902,5100753
-157.475,-1.904,5100753
-157.507,-1.897,5100753
-157.537,-1.882,5100753
-157.571,-1.876,5100753
-157.597,-1.889,5100753
-157.621,-1.903,5100753
-157.629,-1.905,5100753
-157.64,-1.923,5100753
-157.633,-1.957,5100753
-157.649,-1.969,5100753
-157.639,-1.995,5100753
-157.622,-2.02,5100753
-157.607,-2.052,5100753
-157.602,-2.075,5100753
-157.58,-2.087,5100753
-157.564,-2.083,5100753
-157.549,-2.098,5100753
-157.535,-2.115,5100753
-157.515,-2.129,5100753
-157.486,-2.156,5100753
-157.447,-2.177,5100753
-157.421,-2.195,5100753
-157.39,-2.196,5100753
-157.372,-2.19,5100753
-157.362,-2.194,5100753
-157.353,-2.2,5100753
-157.336,-2.198,5100753
-157.317,-2.198,5100753
-157.322,-2.181,5100753
-157.321,-2.159,5100753
-157.325,-2.142,5100753
-157.324,-2.108,5100753
-157.324,-2.086,5100753
-157.337,-2.061,5100753
-157.345,-2.039,5100753
-157.36,-2.016,5100753
-157.378,-2.003,5100753
-157.408,-1.996,5100753
-157.439,-1.979,5100753
-157.464,-1.967,5100753
-157.486,-1.98,5100753
-157.527,-1.976,5100753
-157.567,-1.966,5100753
-157.601,-1.954,5100753
-157.647,-1.946,5100753
-157.703,-1.925,5100753
-157.754,-1.906,5100753
-157.821,-1.897,5100753
-157.9,-1.901,5100753
-157.967,-1.895,5100753
-158.03,-1.863,5100753
-158.118,-1.88,5100753
-158.211,-1.894,5100753
-158.307,-1.905,5100753
-158.393,-1.911,5100753
-158.477,-1.925,5100753
-158.581,-1.944,5100753
-158.672,-1.946,5100753
-158.768,-1.954,5100753
-158.866,-1.969,5100753
-158.964,-1.985,5100753
-159.069,-1.99,5100753
-159.157,-1.994,5100753
-159.259,-1.997,5100753
-159.338,-1.986,5100753
-159.426,-1.959,5100753
-159.514,-1.939,5100753
-159.6,-1.914,5100753
-159.694,-1.884,5100753
-159.778,-1.854,5100753
-159.887,-1.811,5100753
-157.802,2.981,5100649
-157.911,2.892,5100649
-158.021,2.801,5100649
-158.12,2.709,5100649
-158.224,2.621,5100649
-158.335,2.55,5100649
-158.465,2.492,5100649
-158.588,2.42,5100649
-158.717,2.35,5100649
-158.863,2.291,5100649
-159.016,2.237,5100649
-159.165,2.191,5100649
-159.321,2.155,5100649
-159.484,2.132,5100649
-159.644,2.133,5100649
-159.788,2.135,5100649
-159.945,2.152,5100649
-150.134,-0.68,5100762
-150.329,-0.699,5100762
-150.504,-0.714,5100762
-150.69,-0.725,5100762
-150.871,-0.744,5100762
-151.063,-0.774,5100762
-151.252,-0.814,5100762
-151.446,-0.88,5100762
-151.644,-0.963,5100762
-151.834,-1.058,5100762
-152.035,-1.157,5100762
-152.219,-1.248,5100762
-152.411,-1.327,5100762
-152.601,-1.396,5100762
-152.786,-1.479,5100762
-152.965,-1.57,5100762
-153.147,-1.633,5100762
-153.325,-1.706,5100762
-153.487,-1.762,5100762
-153.641,-1.821,5100762
-153.814,-1.855,5100762
-153.976,-1.91,5100762
-154.132,-1.972,5100762
-154.267,-2.055,5100762
-154.415,-2.129,5100762
-154.563,-2.205,5100762
-154.694,-2.262,5100762
-154.824,-2.316,5100762
-154.961,-2.377,5100762
